order,name,url
1,ZywOo,https://www.hltv.org/stats/players/11893/zywoo?startDate=2023-01-01&endDate=2023-12-31
2,NiKo,https://www.hltv.org/stats/players/3741/niko?startDate=2023-01-01&endDate=2023-12-31
3,ropz,https://www.hltv.org/stats/players/11816/ropz?startDate=2023-01-01&endDate=2023-12-31
4,m0NESY,https://www.hltv.org/stats/players/19230/m0nesy?startDate=2023-01-01&endDate=2023-12-31
5,Spinx,https://www.hltv.org/stats/players/18221/spinx?startDate=2023-01-01&endDate=2023-12-31
6,SunPayus,https://www.hltv.org/stats/players/19164/sunpayus?startDate=2023-01-01&endDate=2023-12-31
7,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2023-01-01&endDate=2023-12-31
8,sh1ro,https://www.hltv.org/stats/players/16920/sh1ro?startDate=2023-01-01&endDate=2023-12-31
9,stavn,https://www.hltv.org/stats/players/10994/stavn?startDate=2023-01-01&endDate=2023-12-31
10,broky,https://www.hltv.org/stats/players/18053/broky?startDate=2023-01-01&endDate=2023-12-31
11,device,https://www.hltv.org/stats/players/7592/device?startDate=2023-01-01&endDate=2023-12-31
12,frozen,https://www.hltv.org/stats/players/9960/frozen?startDate=2023-01-01&endDate=2023-12-31
13,huNter-,https://www.hltv.org/stats/players/3972/hunter?startDate=2023-01-01&endDate=2023-12-31
14,NertZ,https://www.hltv.org/stats/players/9436/nertz?startDate=2023-01-01&endDate=2023-12-31
15,jabbi,https://www.hltv.org/stats/players/17956/jabbi?startDate=2023-01-01&endDate=2023-12-31
16,blameF,https://www.hltv.org/stats/players/15165/blamef?startDate=2023-01-01&endDate=2023-12-31
17,Magisk,https://www.hltv.org/stats/players/9032/magisk?startDate=2023-01-01&endDate=2023-12-31
18,cadiaN,https://www.hltv.org/stats/players/7964/cadian?startDate=2023-01-01&endDate=2023-12-31
19,KSCERATO,https://www.hltv.org/stats/players/15631/kscerato?startDate=2023-01-01&endDate=2023-12-31
20,Twistzz,https://www.hltv.org/stats/players/10394/twistzz?startDate=2023-01-01&endDate=2023-12-31
