order,name,url
1,felps,https://www.hltv.org/stats/players/9219/felps?startDate=2020-01-01&endDate=2020-12-31
2,ZywOo,https://www.hltv.org/stats/players/11893/zywoo?startDate=2020-01-01&endDate=2020-12-31
3,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2020-01-01&endDate=2020-12-31
4,smooya,https://www.hltv.org/stats/players/11271/smooya?startDate=2020-01-01&endDate=2020-12-31
5,INS,https://www.hltv.org/stats/players/11140/ins?startDate=2020-01-01&endDate=2020-12-31
6,sh1ro,https://www.hltv.org/stats/players/16920/sh1ro?startDate=2020-01-01&endDate=2020-12-31
7,degster,https://www.hltv.org/stats/players/17306/degster?startDate=2020-01-01&endDate=2020-12-31
8,dexter,https://www.hltv.org/stats/players/9115/dexter?startDate=2020-01-01&endDate=2020-12-31
9,blameF,https://www.hltv.org/stats/players/15165/blamef?startDate=2020-01-01&endDate=2020-12-31
10,sterling,https://www.hltv.org/stats/players/12591/sterling?startDate=2020-01-01&endDate=2020-12-31
11,aliStair,https://www.hltv.org/stats/players/11139/alistair?startDate=2020-01-01&endDate=2020-12-31
12,boltz,https://www.hltv.org/stats/players/8568/boltz?startDate=2020-01-01&endDate=2020-12-31
13,Grim,https://www.hltv.org/stats/players/13578/grim?startDate=2020-01-01&endDate=2020-12-31
14,mir,https://www.hltv.org/stats/players/8789/mir?startDate=2020-01-01&endDate=2020-12-31
15,JamYoung,https://www.hltv.org/stats/players/19645/jamyoung?startDate=2020-01-01&endDate=2020-12-31
16,kaze,https://www.hltv.org/stats/players/8950/kaze?startDate=2020-01-01&endDate=2020-12-31
17,NEOFRAG,https://www.hltv.org/stats/players/15821/neofrag?startDate=2020-01-01&endDate=2020-12-31
18,asap,https://www.hltv.org/stats/players/18545/asap?startDate=2020-01-01&endDate=2020-12-31
19,nettik,https://www.hltv.org/stats/players/18214/nettik?startDate=2020-01-01&endDate=2020-12-31
20,El1an,https://www.hltv.org/stats/players/13281/el1an?startDate=2020-01-01&endDate=2020-12-31
21,chelo,https://www.hltv.org/stats/players/10566/chelo?startDate=2020-01-01&endDate=2020-12-31
22,device,https://www.hltv.org/stats/players/7592/device?startDate=2020-01-01&endDate=2020-12-31
23,Ax1Le,https://www.hltv.org/stats/players/16555/ax1le?startDate=2020-01-01&endDate=2020-12-31
24,DANK1NG,https://www.hltv.org/stats/players/16207/dank1ng?startDate=2020-01-01&endDate=2020-12-31
25,ju1ces,https://www.hltv.org/stats/players/14333/ju1ces?startDate=2020-01-01&endDate=2020-12-31
26,NiKo,https://www.hltv.org/stats/players/3741/niko?startDate=2020-01-01&endDate=2020-12-31
27,mhL,https://www.hltv.org/stats/players/16847/mhl?startDate=2020-01-01&endDate=2020-12-31
28,ZOREE,https://www.hltv.org/stats/players/8576/zoree?startDate=2020-01-01&endDate=2020-12-31
29,ekul,https://www.hltv.org/stats/players/14505/ekul?startDate=2020-01-01&endDate=2020-12-31
30,Xeppaa,https://www.hltv.org/stats/players/15839/xeppaa?startDate=2020-01-01&endDate=2020-12-31
31,dumau,https://www.hltv.org/stats/players/15698/dumau?startDate=2020-01-01&endDate=2020-12-31
32,ropz,https://www.hltv.org/stats/players/11816/ropz?startDate=2020-01-01&endDate=2020-12-31
33,Rickeh,https://www.hltv.org/stats/players/8745/rickeh?startDate=2020-01-01&endDate=2020-12-31
34,EliGE,https://www.hltv.org/stats/players/8738/elige?startDate=2020-01-01&endDate=2020-12-31
35,SENSEi,https://www.hltv.org/stats/players/18227/sensei?startDate=2020-01-01&endDate=2020-12-31
36,xsepower,https://www.hltv.org/stats/players/12733/xsepower?startDate=2020-01-01&endDate=2020-12-31
37,sk0R,https://www.hltv.org/stats/players/18638/sk0r?startDate=2020-01-01&endDate=2020-12-31
38,shz,https://www.hltv.org/stats/players/11739/shz?startDate=2020-01-01&endDate=2020-12-31
39,yuurih,https://www.hltv.org/stats/players/12553/yuurih?startDate=2020-01-01&endDate=2020-12-31
40,mertz,https://www.hltv.org/stats/players/9895/mertz?startDate=2020-01-01&endDate=2020-12-31
41,fame,https://www.hltv.org/stats/players/20101/fame?startDate=2020-01-01&endDate=2020-12-31
42,try,https://www.hltv.org/stats/players/19869/try?startDate=2020-01-01&endDate=2020-12-31
43,slaxz-,https://www.hltv.org/stats/players/15370/slaxz?startDate=2020-01-01&endDate=2020-12-31
44,yel,https://www.hltv.org/stats/players/10560/yel?startDate=2020-01-01&endDate=2020-12-31
45,syrsoN,https://www.hltv.org/stats/players/7266/syrson?startDate=2020-01-01&endDate=2020-12-31
46,Brehze,https://www.hltv.org/stats/players/9136/brehze?startDate=2020-01-01&endDate=2020-12-31
47,Sico,https://www.hltv.org/stats/players/9102/sico?startDate=2020-01-01&endDate=2020-12-31
48,lollipop21k,https://www.hltv.org/stats/players/13980/lollipop21k?startDate=2020-01-01&endDate=2020-12-31
49,FL1T,https://www.hltv.org/stats/players/12732/fl1t?startDate=2020-01-01&endDate=2020-12-31
50,torzsi,https://www.hltv.org/stats/players/18072/torzsi?startDate=2020-01-01&endDate=2020-12-31
51,b1t,https://www.hltv.org/stats/players/18987/b1t?startDate=2020-01-01&endDate=2020-12-31
52,WARDELL,https://www.hltv.org/stats/players/11264/wardell?startDate=2020-01-01&endDate=2020-12-31
53,YEKINDAR,https://www.hltv.org/stats/players/13915/yekindar?startDate=2020-01-01&endDate=2020-12-31
