order,name,url
1,coldzera,https://www.hltv.org/stats/players/9216/coldzera?startDate=2017-01-01&endDate=2017-12-31
2,NiKo,https://www.hltv.org/stats/players/3741/niko?startDate=2017-01-01&endDate=2017-12-31
3,fer,https://www.hltv.org/stats/players/8564/fer?startDate=2017-01-01&endDate=2017-12-31
4,rain,https://www.hltv.org/stats/players/8183/rain?startDate=2017-01-01&endDate=2017-12-31
5,device,https://www.hltv.org/stats/players/7592/device?startDate=2017-01-01&endDate=2017-12-31
6,FalleN,https://www.hltv.org/stats/players/2023/fallen?startDate=2017-01-01&endDate=2017-12-31
7,kennyS,https://www.hltv.org/stats/players/7167/kennys?startDate=2017-01-01&endDate=2017-12-31
8,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2017-01-01&endDate=2017-12-31
9,GuardiaN,https://www.hltv.org/stats/players/2757/guardian?startDate=2017-01-01&endDate=2017-12-31
10,dupreeh,https://www.hltv.org/stats/players/7398/dupreeh?startDate=2017-01-01&endDate=2017-12-31
11,HObbit,https://www.hltv.org/stats/players/8528/hobbit?startDate=2017-01-01&endDate=2017-12-31
12,EliGE,https://www.hltv.org/stats/players/8738/elige?startDate=2017-01-01&endDate=2017-12-31
13,Xyp9x,https://www.hltv.org/stats/players/4954/xyp9x?startDate=2017-01-01&endDate=2017-12-31
14,k0nfig,https://www.hltv.org/stats/players/9078/k0nfig?startDate=2017-01-01&endDate=2017-12-31
15,Kjaerbye,https://www.hltv.org/stats/players/8394/kjaerbye?startDate=2017-01-01&endDate=2017-12-31
16,oskar,https://www.hltv.org/stats/players/798/oskar?startDate=2017-01-01&endDate=2017-12-31
17,AdreN,https://www.hltv.org/stats/players/7433/adren?startDate=2017-01-01&endDate=2017-12-31
18,boltz,https://www.hltv.org/stats/players/8568/boltz?startDate=2017-01-01&endDate=2017-12-31
19,olofmeister,https://www.hltv.org/stats/players/885/olofmeister?startDate=2017-01-01&endDate=2017-12-31
20,Snax,https://www.hltv.org/stats/players/2553/snax?startDate=2017-01-01&endDate=2017-12-31
