order,name,url
1,BnTeT,https://www.hltv.org/stats/players/7131/bntet?startDate=2016-01-01&endDate=2016-12-31
2,kNgV-,https://www.hltv.org/stats/players/5736/kngv?startDate=2016-01-01&endDate=2016-12-31
3,kaze,https://www.hltv.org/stats/players/8950/kaze?startDate=2016-01-01&endDate=2016-12-31
4,XANTARES,https://www.hltv.org/stats/players/7938/xantares?startDate=2016-01-01&endDate=2016-12-31
5,coldzera,https://www.hltv.org/stats/players/9216/coldzera?startDate=2016-01-01&endDate=2016-12-31
6,ZELIN,https://www.hltv.org/stats/players/9001/zelin?startDate=2016-01-01&endDate=2016-12-31
7,Calyx,https://www.hltv.org/stats/players/8575/calyx?startDate=2016-01-01&endDate=2016-12-31
8,zAAz,https://www.hltv.org/stats/players/1646/zaaz?startDate=2016-01-01&endDate=2016-12-31
9,JUGi,https://www.hltv.org/stats/players/8783/jugi?startDate=2016-01-01&endDate=2016-12-31
10,liTTle,https://www.hltv.org/stats/players/1088/little?startDate=2016-01-01&endDate=2016-12-31
11,oskar,https://www.hltv.org/stats/players/798/oskar?startDate=2016-01-01&endDate=2016-12-31
12,RaZ,https://www.hltv.org/stats/players/9097/raz?startDate=2016-01-01&endDate=2016-12-31
13,device,https://www.hltv.org/stats/players/7592/device?startDate=2016-01-01&endDate=2016-12-31
14,cosmeeeN,https://www.hltv.org/stats/players/8714/cosmeeen?startDate=2016-01-01&endDate=2016-12-31
15,Benkai,https://www.hltv.org/stats/players/8944/benkai?startDate=2016-01-01&endDate=2016-12-31
16,HEN1,https://www.hltv.org/stats/players/8565/hen1?startDate=2016-01-01&endDate=2016-12-31
17,Detrony,https://www.hltv.org/stats/players/7993/detrony?startDate=2016-01-01&endDate=2016-12-31
18,tucks,https://www.hltv.org/stats/players/9108/tucks?startDate=2016-01-01&endDate=2016-12-31
19,zehN,https://www.hltv.org/stats/players/1378/zehn?startDate=2016-01-01&endDate=2016-12-31
20,mini,https://www.hltv.org/stats/players/9352/mini?startDate=2016-01-01&endDate=2016-12-31
21,XigN,https://www.hltv.org/stats/players/9172/xign?startDate=2016-01-01&endDate=2016-12-31
22,jayzaR,https://www.hltv.org/stats/players/8555/jayzar?startDate=2016-01-01&endDate=2016-12-31
23,KHTEX,https://www.hltv.org/stats/players/10842/khtex?startDate=2016-01-01&endDate=2016-12-31
24,NiKo,https://www.hltv.org/stats/players/3741/niko?startDate=2016-01-01&endDate=2016-12-31
25,DavCost,https://www.hltv.org/stats/players/8124/davcost?startDate=2016-01-01&endDate=2016-12-31
26,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2016-01-01&endDate=2016-12-31
27,frozen,https://www.hltv.org/stats/players/9960/frozen?startDate=2016-01-01&endDate=2016-12-31
28,keev,https://www.hltv.org/stats/players/5799/keev?startDate=2016-01-01&endDate=2016-12-31
29,XELLOW,https://www.hltv.org/stats/players/9626/xellow?startDate=2016-01-01&endDate=2016-12-31
30,Summer,https://www.hltv.org/stats/players/7028/summer?startDate=2016-01-01&endDate=2016-12-31
31,Savage,https://www.hltv.org/stats/players/180/savage?startDate=2016-01-01&endDate=2016-12-31
32,bubble,https://www.hltv.org/stats/players/2799/bubble?startDate=2016-01-01&endDate=2016-12-31
33,deStiny,https://www.hltv.org/stats/players/624/destiny?startDate=2016-01-01&endDate=2016-12-31
34,CeRq,https://www.hltv.org/stats/players/11219/cerq?startDate=2016-01-01&endDate=2016-12-31
35,mixwell,https://www.hltv.org/stats/players/8370/mixwell?startDate=2016-01-01&endDate=2016-12-31
36,woxic,https://www.hltv.org/stats/players/8574/woxic?startDate=2016-01-01&endDate=2016-12-31
37,MoeycQ,https://www.hltv.org/stats/players/8770/moeycq?startDate=2016-01-01&endDate=2016-12-31
38,Magisk,https://www.hltv.org/stats/players/9032/magisk?startDate=2016-01-01&endDate=2016-12-31
39,captainMo,https://www.hltv.org/stats/players/5187/captainmo?startDate=2016-01-01&endDate=2016-12-31
40,HZ,https://www.hltv.org/stats/players/7016/hz?startDate=2016-01-01&endDate=2016-12-31
41,WorldEdit,https://www.hltv.org/stats/players/7403/worldedit?startDate=2016-01-01&endDate=2016-12-31
42,zhokiNg,https://www.hltv.org/stats/players/8601/zhoking?startDate=2016-01-01&endDate=2016-12-31
43,valde,https://www.hltv.org/stats/players/9031/valde?startDate=2016-01-01&endDate=2016-12-31
44,FalleN,https://www.hltv.org/stats/players/2023/fallen?startDate=2016-01-01&endDate=2016-12-31
45,dream3r,https://www.hltv.org/stats/players/8412/dream3r?startDate=2016-01-01&endDate=2016-12-31
46,iDk,https://www.hltv.org/stats/players/10818/idk?startDate=2016-01-01&endDate=2016-12-31
47,niko,https://www.hltv.org/stats/players/10264/niko?startDate=2016-01-01&endDate=2016-12-31
48,HS,https://www.hltv.org/stats/players/8994/hs?startDate=2016-01-01&endDate=2016-12-31
49,splashske,https://www.hltv.org/stats/players/8943/splashske?startDate=2016-01-01&endDate=2016-12-31
50,kennyS,https://www.hltv.org/stats/players/7167/kennys?startDate=2016-01-01&endDate=2016-12-31
51,LOVEYY,https://www.hltv.org/stats/players/8957/loveyy?startDate=2016-01-01&endDate=2016-12-31
52,AdreN,https://www.hltv.org/stats/players/334/adren?startDate=2016-01-01&endDate=2016-12-31
53,Mr.six,https://www.hltv.org/stats/players/10885/mrsix?startDate=2016-01-01&endDate=2016-12-31
54,Liazz,https://www.hltv.org/stats/players/10588/liazz?startDate=2016-01-01&endDate=2016-12-31
55,shox,https://www.hltv.org/stats/players/1225/shox?startDate=2016-01-01&endDate=2016-12-31
56,nexa,https://www.hltv.org/stats/players/9618/nexa?startDate=2016-01-01&endDate=2016-12-31
57,flusha,https://www.hltv.org/stats/players/3055/flusha?startDate=2016-01-01&endDate=2016-12-31
58,Zilkenberg,https://www.hltv.org/stats/players/8622/zilkenberg?startDate=2016-01-01&endDate=2016-12-31
59,DD,https://www.hltv.org/stats/players/7026/dd?startDate=2016-01-01&endDate=2016-12-31
60,boltz,https://www.hltv.org/stats/players/8568/boltz?startDate=2016-01-01&endDate=2016-12-31
61,gas,https://www.hltv.org/stats/players/10722/gas?startDate=2016-01-01&endDate=2016-12-31
62,Kjaerbye,https://www.hltv.org/stats/players/8394/kjaerbye?startDate=2016-01-01&endDate=2016-12-31
63,aumaN,https://www.hltv.org/stats/players/8604/auman?startDate=2016-01-01&endDate=2016-12-31
64,qqGOD,https://www.hltv.org/stats/players/9289/qqgod?startDate=2016-01-01&endDate=2016-12-31
65,loWel,https://www.hltv.org/stats/players/3997/lowel?startDate=2016-01-01&endDate=2016-12-31
66,ScreaM,https://www.hltv.org/stats/players/7390/scream?startDate=2016-01-01&endDate=2016-12-31
67,steel,https://www.hltv.org/stats/players/7382/steel?startDate=2016-01-01&endDate=2016-12-31
68,tb,https://www.hltv.org/stats/players/839/tb?startDate=2016-01-01&endDate=2016-12-31
69,IyeN,https://www.hltv.org/stats/players/9683/iyen?startDate=2016-01-01&endDate=2016-12-31
70,TOR,https://www.hltv.org/stats/players/9288/tor?startDate=2016-01-01&endDate=2016-12-31
71,twist,https://www.hltv.org/stats/players/7443/twist?startDate=2016-01-01&endDate=2016-12-31
72,KILLDREAM,https://www.hltv.org/stats/players/5792/killdream?startDate=2016-01-01&endDate=2016-12-31
73,k0nfig,https://www.hltv.org/stats/players/9078/k0nfig?startDate=2016-01-01&endDate=2016-12-31
74,Tsogoo,https://www.hltv.org/stats/players/9245/tsogoo?startDate=2016-01-01&endDate=2016-12-31
75,JonY BoY,https://www.hltv.org/stats/players/10499/jony-boy?startDate=2016-01-01&endDate=2016-12-31
76,Hatz,https://www.hltv.org/stats/players/11162/hatz?startDate=2016-01-01&endDate=2016-12-31
77,autimatic,https://www.hltv.org/stats/players/8735/autimatic?startDate=2016-01-01&endDate=2016-12-31
78,CRUC1AL,https://www.hltv.org/stats/players/7996/cruc1al?startDate=2016-01-01&endDate=2016-12-31
79,HSK,https://www.hltv.org/stats/players/9174/hsk?startDate=2016-01-01&endDate=2016-12-31
80,somebody,https://www.hltv.org/stats/players/8605/somebody?startDate=2016-01-01&endDate=2016-12-31
81,atter,https://www.hltv.org/stats/players/8804/atter?startDate=2016-01-01&endDate=2016-12-31
82,MICHU,https://www.hltv.org/stats/players/7356/michu?startDate=2016-01-01&endDate=2016-12-31
83,allu,https://www.hltv.org/stats/players/695/allu?startDate=2016-01-01&endDate=2016-12-31
84,mch,https://www.hltv.org/stats/players/2532/mch?startDate=2016-01-01&endDate=2016-12-31
85,draken,https://www.hltv.org/stats/players/9255/draken?startDate=2016-01-01&endDate=2016-12-31
86,Twistzz,https://www.hltv.org/stats/players/10394/twistzz?startDate=2016-01-01&endDate=2016-12-31
87,fer,https://www.hltv.org/stats/players/8564/fer?startDate=2016-01-01&endDate=2016-12-31
88,huNter-,https://www.hltv.org/stats/players/3972/hunter?startDate=2016-01-01&endDate=2016-12-31
89,niki1,https://www.hltv.org/stats/players/8917/niki1?startDate=2016-01-01&endDate=2016-12-31
90,felps,https://www.hltv.org/stats/players/9219/felps?startDate=2016-01-01&endDate=2016-12-31
91,GuardiaN,https://www.hltv.org/stats/players/2757/guardian?startDate=2016-01-01&endDate=2016-12-31
92,moxie,https://www.hltv.org/stats/players/9169/moxie?startDate=2016-01-01&endDate=2016-12-31
93,HObbit,https://www.hltv.org/stats/players/8528/hobbit?startDate=2016-01-01&endDate=2016-12-31
94,mertz,https://www.hltv.org/stats/players/9895/mertz?startDate=2016-01-01&endDate=2016-12-31
95,jks,https://www.hltv.org/stats/players/4679/jks?startDate=2016-01-01&endDate=2016-12-31
96,cajunb,https://www.hltv.org/stats/players/2469/cajunb?startDate=2016-01-01&endDate=2016-12-31
97,dupreeh,https://www.hltv.org/stats/players/7398/dupreeh?startDate=2016-01-01&endDate=2016-12-31
98,mir,https://www.hltv.org/stats/players/8789/mir?startDate=2016-01-01&endDate=2016-12-31
99,KAB0M,https://www.hltv.org/stats/players/5455/kab0m?startDate=2016-01-01&endDate=2016-12-31
100,shroud,https://www.hltv.org/stats/players/8349/shroud?startDate=2016-01-01&endDate=2016-12-31
101,aliStair,https://www.hltv.org/stats/players/11139/alistair?startDate=2016-01-01&endDate=2016-12-31
102,dobu,https://www.hltv.org/stats/players/9521/dobu?startDate=2016-01-01&endDate=2016-12-31
103,znajder,https://www.hltv.org/stats/players/3847/znajder?startDate=2016-01-01&endDate=2016-12-31
104,disco doplan,https://www.hltv.org/stats/players/9256/disco-doplan?startDate=2016-01-01&endDate=2016-12-31
105,DJOXiC,https://www.hltv.org/stats/players/3543/djoxic?startDate=2016-01-01&endDate=2016-12-31
106,paz,https://www.hltv.org/stats/players/9353/paz?startDate=2016-01-01&endDate=2016-12-31
107,AZR,https://www.hltv.org/stats/players/8082/azr?startDate=2016-01-01&endDate=2016-12-31
108,f0rest,https://www.hltv.org/stats/players/29/f0rest?startDate=2016-01-01&endDate=2016-12-31
109,es3tag,https://www.hltv.org/stats/players/8611/es3tag?startDate=2016-01-01&endDate=2016-12-31
110,bottle,https://www.hltv.org/stats/players/10168/bottle?startDate=2016-01-01&endDate=2016-12-31
111,mou,https://www.hltv.org/stats/players/964/mou?startDate=2016-01-01&endDate=2016-12-31
112,land1n,https://www.hltv.org/stats/players/10557/land1n?startDate=2016-01-01&endDate=2016-12-31
113,GeT_RiGhT,https://www.hltv.org/stats/players/39/get-right?startDate=2016-01-01&endDate=2016-12-31
114,cadiaN,https://www.hltv.org/stats/players/7964/cadian?startDate=2016-01-01&endDate=2016-12-31
115,alex,https://www.hltv.org/stats/players/8371/alex?startDate=2016-01-01&endDate=2016-12-31
116,dennis,https://www.hltv.org/stats/players/1146/dennis?startDate=2016-01-01&endDate=2016-12-31
117,zEptonL,https://www.hltv.org/stats/players/8862/zeptonl?startDate=2016-01-01&endDate=2016-12-31
118,Stewie2K,https://www.hltv.org/stats/players/8797/stewie2k?startDate=2016-01-01&endDate=2016-12-31
119,olofmeister,https://www.hltv.org/stats/players/885/olofmeister?startDate=2016-01-01&endDate=2016-12-31
120,roman,https://www.hltv.org/stats/players/2241/roman?startDate=2016-01-01&endDate=2016-12-31
121,LETN1,https://www.hltv.org/stats/players/4216/letn1?startDate=2016-01-01&endDate=2016-12-31
122,rain,https://www.hltv.org/stats/players/8183/rain?startDate=2016-01-01&endDate=2016-12-31
123,erkaSt,https://www.hltv.org/stats/players/11141/erkast?startDate=2016-01-01&endDate=2016-12-31
124,Rickeh,https://www.hltv.org/stats/players/8745/rickeh?startDate=2016-01-01&endDate=2016-12-31
125,ptr,https://www.hltv.org/stats/players/8707/ptr?startDate=2016-01-01&endDate=2016-12-31
