order,name,url
1,ZywOo,https://www.hltv.org/stats/players/11893/zywoo?startDate=2019-01-01&endDate=2019-12-31
2,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2019-01-01&endDate=2019-12-31
3,sh1ro,https://www.hltv.org/stats/players/16920/sh1ro?startDate=2019-01-01&endDate=2019-12-31
4,kaze,https://www.hltv.org/stats/players/8950/kaze?startDate=2019-01-01&endDate=2019-12-31
5,Jame,https://www.hltv.org/stats/players/13776/jame?startDate=2019-01-01&endDate=2019-12-31
6,splashske,https://www.hltv.org/stats/players/8943/splashske?startDate=2019-01-01&endDate=2019-12-31
7,Jamppi,https://www.hltv.org/stats/players/14087/jamppi?startDate=2019-01-01&endDate=2019-12-31
8,xeta,https://www.hltv.org/stats/players/11188/xeta?startDate=2019-01-01&endDate=2019-12-31
9,zorte,https://www.hltv.org/stats/players/15662/zorte?startDate=2019-01-01&endDate=2019-12-31
10,vsm,https://www.hltv.org/stats/players/16816/vsm?startDate=2019-01-01&endDate=2019-12-31
11,device,https://www.hltv.org/stats/players/7592/device?startDate=2019-01-01&endDate=2019-12-31
12,huNter-,https://www.hltv.org/stats/players/3972/hunter?startDate=2019-01-01&endDate=2019-12-31
13,Sico,https://www.hltv.org/stats/players/9102/sico?startDate=2019-01-01&endDate=2019-12-31
14,dexter,https://www.hltv.org/stats/players/9115/dexter?startDate=2019-01-01&endDate=2019-12-31
15,Luken,https://www.hltv.org/stats/players/15914/luken?startDate=2019-01-01&endDate=2019-12-31
16,Benkai,https://www.hltv.org/stats/players/8944/benkai?startDate=2019-01-01&endDate=2019-12-31
17,meyern,https://www.hltv.org/stats/players/14737/meyern?startDate=2019-01-01&endDate=2019-12-31
18,chelleos,https://www.hltv.org/stats/players/12877/chelleos?startDate=2019-01-01&endDate=2019-12-31
19,electroNic,https://www.hltv.org/stats/players/8918/electronic?startDate=2019-01-01&endDate=2019-12-31
20,EliGE,https://www.hltv.org/stats/players/8738/elige?startDate=2019-01-01&endDate=2019-12-31
21,xsepower,https://www.hltv.org/stats/players/12733/xsepower?startDate=2019-01-01&endDate=2019-12-31
22,INS,https://www.hltv.org/stats/players/11140/ins?startDate=2019-01-01&endDate=2019-12-31
23,witz,https://www.hltv.org/stats/players/13995/witz?startDate=2019-01-01&endDate=2019-12-31
