order,name,url
1,sh1ro,https://www.hltv.org/stats/players/16920/sh1ro?startDate=2022-01-01&endDate=2022-12-31
2,headtr1ck,https://www.hltv.org/stats/players/19592/headtr1ck?startDate=2022-01-01&endDate=2022-12-31
3,ZywOo,https://www.hltv.org/stats/players/11893/zywoo?startDate=2022-01-01&endDate=2022-12-31
4,XANTARES,https://www.hltv.org/stats/players/7938/xantares?startDate=2022-01-01&endDate=2022-12-31
5,s1mple,https://www.hltv.org/stats/players/7998/s1mple?startDate=2022-01-01&endDate=2022-12-31
6,blameF,https://www.hltv.org/stats/players/15165/blamef?startDate=2022-01-01&endDate=2022-12-31
7,SENSEi,https://www.hltv.org/stats/players/18227/sensei?startDate=2022-01-01&endDate=2022-12-31
8,zevy,https://www.hltv.org/stats/players/19692/zevy?startDate=2022-01-01&endDate=2022-12-31
9,smooya,https://www.hltv.org/stats/players/11271/smooya?startDate=2022-01-01&endDate=2022-12-31
10,h4rn,https://www.hltv.org/stats/players/20097/h4rn?startDate=2022-01-01&endDate=2022-12-31
11,NiKo,https://www.hltv.org/stats/players/3741/niko?startDate=2022-01-01&endDate=2022-12-31
12,PANIX,https://www.hltv.org/stats/players/19283/panix?startDate=2022-01-01&endDate=2022-12-31
13,Starry,https://www.hltv.org/stats/players/20254/starry?startDate=2022-01-01&endDate=2022-12-31
14,nqz,https://www.hltv.org/stats/players/19694/nqz?startDate=2022-01-01&endDate=2022-12-31
15,deko,https://www.hltv.org/stats/players/20113/deko?startDate=2022-01-01&endDate=2022-12-31
16,Ax1Le,https://www.hltv.org/stats/players/16555/ax1le?startDate=2022-01-01&endDate=2022-12-31
17,Lucaozy,https://www.hltv.org/stats/players/18717/lucaozy?startDate=2022-01-01&endDate=2022-12-31
18,INS,https://www.hltv.org/stats/players/11140/ins?startDate=2022-01-01&endDate=2022-12-31
19,DANK1NG,https://www.hltv.org/stats/players/16207/dank1ng?startDate=2022-01-01&endDate=2022-12-31
20,regali,https://www.hltv.org/stats/players/20123/regali?startDate=2022-01-01&endDate=2022-12-31
21,znxxX,https://www.hltv.org/stats/players/19821/znxxx?startDate=2022-01-01&endDate=2022-12-31
22,ritchiEE,https://www.hltv.org/stats/players/19059/ritchiee?startDate=2022-01-01&endDate=2022-12-31
23,r1nkle,https://www.hltv.org/stats/players/20425/r1nkle?startDate=2022-01-01&endDate=2022-12-31
24,degster,https://www.hltv.org/stats/players/17306/degster?startDate=2022-01-01&endDate=2022-12-31
25,sk0R,https://www.hltv.org/stats/players/18638/sk0r?startDate=2022-01-01&endDate=2022-12-31
26,dgt,https://www.hltv.org/stats/players/14736/dgt?startDate=2022-01-01&endDate=2022-12-31
27,history,https://www.hltv.org/stats/players/20939/history?startDate=2022-01-01&endDate=2022-12-31
28,CacaNito,https://www.hltv.org/stats/players/18790/cacanito?startDate=2022-01-01&endDate=2022-12-31
29,dumau,https://www.hltv.org/stats/players/15698/dumau?startDate=2022-01-01&endDate=2022-12-31
30,Woro2k,https://www.hltv.org/stats/players/16885/woro2k?startDate=2022-01-01&endDate=2022-12-31
31,SIXER,https://www.hltv.org/stats/players/147/sixer?startDate=2022-01-01&endDate=2022-12-31
32,mhL,https://www.hltv.org/stats/players/16847/mhl?startDate=2022-01-01&endDate=2022-12-31
33,iDISBALANCE,https://www.hltv.org/stats/players/14273/idisbalance?startDate=2022-01-01&endDate=2022-12-31
34,chelleos,https://www.hltv.org/stats/players/12877/chelleos?startDate=2022-01-01&endDate=2022-12-31
35,stavn,https://www.hltv.org/stats/players/10994/stavn?startDate=2022-01-01&endDate=2022-12-31
36,skullz,https://www.hltv.org/stats/players/18676/skullz?startDate=2022-01-01&endDate=2022-12-31
37,JOTA,https://www.hltv.org/stats/players/17861/jota?startDate=2022-01-01&endDate=2022-12-31
38,ArtFr0st,https://www.hltv.org/stats/players/21348/artfr0st?startDate=2022-01-01&endDate=2022-12-31
39,Mercury,https://www.hltv.org/stats/players/20895/mercury?startDate=2022-01-01&endDate=2022-12-31
40,dare,https://www.hltv.org/stats/players/19710/dare?startDate=2022-01-01&endDate=2022-12-31
41,forsyy,https://www.hltv.org/stats/players/19069/forsyy?startDate=2022-01-01&endDate=2022-12-31
42,Vexite,https://www.hltv.org/stats/players/17384/vexite?startDate=2022-01-01&endDate=2022-12-31
43,JamYoung,https://www.hltv.org/stats/players/19645/jamyoung?startDate=2022-01-01&endDate=2022-12-31
44,joel,https://www.hltv.org/stats/players/20363/joel?startDate=2022-01-01&endDate=2022-12-31
45,biguzera,https://www.hltv.org/stats/players/18141/biguzera?startDate=2022-01-01&endDate=2022-12-31
46,bLitz,https://www.hltv.org/stats/players/20194/blitz?startDate=2022-01-01&endDate=2022-12-31
47,PwnAlone,https://www.hltv.org/stats/players/15090/pwnalone?startDate=2022-01-01&endDate=2022-12-31
48,w0nderful,https://www.hltv.org/stats/players/20127/w0nderful?startDate=2022-01-01&endDate=2022-12-31
49,KSCERATO,https://www.hltv.org/stats/players/15631/kscerato?startDate=2022-01-01&endDate=2022-12-31
50,Westmelon,https://www.hltv.org/stats/players/16551/westmelon?startDate=2022-01-01&endDate=2022-12-31
51,m0NESY,https://www.hltv.org/stats/players/19230/m0nesy?startDate=2022-01-01&endDate=2022-12-31
52,shalfey,https://www.hltv.org/stats/players/17011/shalfey?startDate=2022-01-01&endDate=2022-12-31
53,HEN1,https://www.hltv.org/stats/players/8565/hen1?startDate=2022-01-01&endDate=2022-12-31
54,frozen,https://www.hltv.org/stats/players/9960/frozen?startDate=2022-01-01&endDate=2022-12-31
55,kaze,https://www.hltv.org/stats/players/8950/kaze?startDate=2022-01-01&endDate=2022-12-31
56,nilo,https://www.hltv.org/stats/players/20119/nilo?startDate=2022-01-01&endDate=2022-12-31
57,pz,https://www.hltv.org/stats/players/18736/pz?startDate=2022-01-01&endDate=2022-12-31
58,detr0ittJ,https://www.hltv.org/stats/players/18610/detr0ittj?startDate=2022-01-01&endDate=2022-12-31
59,zorte,https://www.hltv.org/stats/players/15662/zorte?startDate=2022-01-01&endDate=2022-12-31
60,mir,https://www.hltv.org/stats/players/8789/mir?startDate=2022-01-01&endDate=2022-12-31
61,roeJ,https://www.hltv.org/stats/players/14419/roej?startDate=2022-01-01&endDate=2022-12-31
62,nython,https://www.hltv.org/stats/players/18743/nython?startDate=2022-01-01&endDate=2022-12-31
63,z4KR,https://www.hltv.org/stats/players/18744/z4kr?startDate=2022-01-01&endDate=2022-12-31
64,Liazz,https://www.hltv.org/stats/players/10588/liazz?startDate=2022-01-01&endDate=2022-12-31
